IPO_Name,Issue_Size(crores),QIB,HNI,RII,Total,Offer Price,List Price,Listing Gain,CMP(BSE),CMP(NSE),Current Gains,Listing_Year,Listing_Month
Dharan Infra EPC Ltd,-0.5053188676397558,-0.7249292422795622,-0.5204680494155923,-0.42098567604914144,-0.650788683723885,-0.5605887500370972,-0.7071450511352142,-1.3314863731979203,-0.5562528883159067,-0.5628843154516938,-0.7063966838701153,2018,4
Bandhan Bank Ltd,1.1596361068616128,-0.13747384699319898,-0.4438937476250602,-0.445476571797546,-0.4255760215432853,0.03942500939531201,0.131201244510204,0.3542864905301511,-0.41824377339685603,-0.42518747102031834,-0.5354368202467994,2018,3
Bharat Dynamics Ltd,-0.17374222199505654,-0.7257205345684715,-0.5420114414982875,-0.43912708030721886,-0.6738874183065106,0.20250567221540272,-0.16906605335706612,-1.0634306174814425,0.6651025326431704,0.6617242388238083,0.6225626891187104,2018,3
H.G. Infra Engineering Ltd,-0.35964165186741276,-0.6169969740723155,-0.5092566923113326,-0.38863350512223666,-0.6053363350290409,-0.28365932260675447,-0.3852585078215006,-0.5652544820036843,0.2669595213310886,0.26049827038267703,0.7138081295276354,2018,3
Aster DM Healthcare Ltd,-0.16338270080063744,-0.7162250271015583,-0.5416450572791941,-0.4460812852728152,-0.6737011381889086,-0.5298188136559481,-0.596406471681765,-0.6956769315686607,-0.06881326980975548,-0.07536081772740309,0.4888183157720694,2018,2
Galaxy Surfactants Ltd,-0.1796890038141563,0.10940934714654418,-0.49467460039141314,-0.3000429809952918,-0.32554359839110836,3.4395029795122976,2.617414470851201,-0.48060529598795454,1.4175183274096619,1.4069646312997928,-0.08591997603444451,2018,2
Amber Enterprises India Ltd,-0.3075334496474408,2.0199054494894795,3.2592981084401305,-0.12951378096936378,2.3833418717745483,1.5286899302429329,1.800687420652226,0.6063529555547689,5.117682338152423,5.099965682960589,2.3702638169512,2018,1
Newgen Software Technologies Ltd,-0.37380029545963894,-0.5022595921804477,-0.5052264659013046,-0.3251385902189656,-0.544422736573246,-0.36058416355962747,-0.42609486033144933,-0.4627349122735227,0.16216761856163,0.15468589158206514,0.6595467877459965,2018,1
Apollo Micro Systems Ltd,-0.47554708095305226,0.8636691569350159,6.474759292048113,0.7334123482398534,3.931143368928065,-0.2682743544161799,0.11438627582963687,1.7491169667671214,-0.4032616767133868,-0.40980410640282716,-0.4475465587540097,2018,1
Astron Paper & Board Mill Ltd,-0.5081862012939332,0.8863001163978256,2.363342139068995,1.874506676072925,3.833905147539916,-0.9605979229920367,-0.7599920955598537,3.447743966149434,-0.544432758998783,-0.5510363096564139,-0.5936318200680455,2017,12
Future Supply Chain Solutions Ltd,-0.2885454131766463,-0.5538518494173427,-0.46397160283138156,-0.3825863703695442,-0.5572760646877716,0.9286761708105237,0.5852053988855164,-0.517913640935628,-0.5546636272312515,-0.5613857207284613,-0.7060110311211342,2017,12
Shalby Ltd,-0.34343004283190504,-0.6807751325584158,-0.542597656248837,-0.3916570724985829,-0.645572840431034,-0.3513531826452827,-0.4645290744584599,-0.7044553656739957,-0.3876587749187242,-0.3943710646121902,-0.38993003805623533,2017,12
HDFC Life Insurance Company Ltd,2.758820431995561,-0.48675026331782273,-0.5288948864547418,-0.45333784697604623,-0.6068265759698556,-0.2221194498444561,-0.286770834121036,-0.3382692572800236,0.07364080970544055,0.06638471631535726,0.30520904198217386,2017,11
Khadim India Ltd,-0.3289380764370797,-0.7108442395369743,-0.5443563005004856,-0.41131026044483343,-0.6627106112504014,1.1932976236884068,0.7125187331812389,-0.6615037416586068,-0.3399809423790653,-0.3461428090164496,-0.5728065716230667,2017,11
New India Assurance Company Ltd,3.051227860575731,-0.7124268241147932,-0.5447959615633977,-0.47843345619972,-0.6759364996001306,1.3471473055941527,0.7651255637675846,-0.7655908889075783,-0.401564809409458,-0.4086035747184697,-0.6170795072060956,2017,11
Mahindra Logistics Ltd,-0.22067634525649962,-0.5025761090960114,-0.530506977018753,-0.2973217703565802,-0.5509425406893098,0.20558266585351764,0.0038879102144814713,-0.543308396740347,-0.28638476777936195,-0.29116673740173415,-0.41387907376796085,2017,11
Nippon Life India Asset Management Ltd,0.04952723935961735,1.124320836901783,0.9890349332494437,-0.3109278235501382,0.820824245330488,-0.33904520809282307,-0.32760718663098476,-0.042624137232493094,0.11051663331033293,0.10707860065064738,0.5260723713236425,2017,11
General Insurance Corporation of India Ltd,3.698487714595739,-0.71385115023483,-0.5440631931252109,-0.4627109058427195,-0.6723971773656959,1.6917705930630234,1.0079817542826328,-0.7784450245618187,-0.22869127944578171,-0.23577668934413681,-0.5398718268600821,2017,10
Indian Energy Exchange Ltd,-0.15558370477163966,-0.7089451380435916,-0.5394467519646334,-0.40284427179106397,-0.6556319667815322,3.9625918979918335,2.5693717031924375,-0.8502400749233081,-0.44253794674822733,-0.4492726204671869,-0.6751973764775453,2017,10
MAS Financial Services Ltd,-0.36038405265502016,1.5979884010429697,2.2280730853796906,0.001104329688793857,1.6935465962950114,0.2978924749969652,0.5515754615243822,0.8076299089699487,-0.30678856243392083,-0.31376985118308554,-0.45379413328750334,2017,10
Godrej Agrovet Ltd,-0.09627497246370037,1.6396103754396059,1.1839513378071618,-0.24985176254794417,1.0791947684442114,0.3009694686350801,0.45789206458979387,0.5320497811631838,0.10132871766466947,0.09453511443132602,-0.04099143077814788,2017,10
Prataap Snacks Ltd,-0.35223279502782096,0.4673899786491717,0.1955199915368381,-0.2253608667995396,0.18467764372027487,1.7717724276540112,1.9688371074578972,0.4774980835086023,0.19200765090632976,0.18548573893247794,-0.3355530004499021,2017,10
SBI Life Insurance Company Ltd,2.6419301855386057,-0.550686680261705,-0.5405459046219137,-0.45605905761475785,-0.6314155514932958,1.0394479417826608,0.7276522049937493,-0.4160211022129903,0.9690487150834957,0.9608636164502645,0.3080628723246339,2017,10
ICICI Lombard General Insurance Company Ltd,1.6247426247793852,-0.6201621432279532,-0.5395933056522707,-0.4445695015846421,-0.6425923585494049,0.9194451898961788,0.5275540776950005,-0.6172980556281701,1.014036392141316,1.007394568630189,0.39969396548254016,2017,9
Capacit'e Infraprojects Ltd,-0.38312575841417634,1.3287907643559804,4.129753736162361,0.04948140771033371,2.711381158871353,-0.34519919536905286,-0.07538265642247784,1.3032979204176112,-0.31576954304251975,-0.32188378946357066,-0.25849958120348093,2017,9
Matrimony.com Ltd,-0.34642994805529803,-0.7197067131727598,-0.5426709330926558,0.06732045523077652,-0.6153954613795393,1.9163911286454125,1.3322704359792845,-0.5652544820036843,-0.13399780648507034,-0.13981694988411392,-0.5074769959456706,2017,9
Bharat Road Network Ltd,-0.30712437166243267,-0.7284109283507637,-0.5337311581467755,-0.3097183965995997,-0.6643871323088177,-0.48366390908422424,-0.5416377165507749,-0.5668220595224942,-0.5414032300561589,-0.5479811635079456,-0.6727677641589646,2017,9
Dixon Technologies (India) Ltd,-0.30764329466193374,1.3816490892551305,1.9868457155285602,-0.16126123842099932,1.4968347921074903,4.319523160013165,5.511991222291685,1.137134703423771,12.624374968689095,12.594595204894388,2.770031456544995,2017,9
Apex Frozen Foods Ltd,-0.4769674906232194,-0.7192319377994143,-0.48837279182300564,-0.22384908311136653,-0.58372784138723,-0.5759737182276718,-0.5536484084654657,-0.11912192015041195,-0.36340598857476575,-0.3672804461899991,-0.19293861387669614,2017,9
Cochin Shipyard Ltd,0.011562529695389736,0.2557984205947893,1.571072903701307,-0.22445379658663575,0.7211643824135145,0.2148136467678624,0.011094325363295954,-0.5436219122441089,0.8132266321739335,0.8046289069066378,0.7699977350541798,2017,8
SIS Ltd,-0.23934999772029708,-0.6602015330467705,-0.5335113276153194,0.10813861481145082,-0.5664037904502608,1.3933022101658765,1.0680352138560867,-0.3345070712348801,-0.25203355162665636,-0.25846259841406455,-0.5332771648525054,2017,8
Salasar Techno Engineering Ltd,-0.5210494312669669,-0.7494593032357546,-0.526696581140181,0.1054174041727392,-0.493009424115144,-0.7821322919813714,-0.4113217092763797,3.8223949931449783,-0.5508063581403694,-0.5573867082902222,-0.6822162565090011,2017,7
AU Small Finance Bank Ltd,0.18977659631236157,0.4971425687121663,0.5059207019528134,-0.3753298086663132,0.3003575967510047,-0.012883882452641614,0.22728677982773043,0.8972953430458699,0.05042269854680454,0.04229128733963105,0.0826488405451886,2017,7
GTPL Hathway Ltd,-0.3510055610727965,-0.7260370514840354,-0.5247913832008951,-0.45182606328787306,-0.6696029756016687,-0.5913586864182464,-0.6254723461153167,-0.5652544820036843,-0.4590513627059738,-0.4651693158738517,-0.4399491995990823,2017,7
Central Depository Services Ltd,-0.33616133307976964,1.6040022224386814,3.580030853834541,0.23875672546960833,2.4716386475178114,-0.6559755528186597,-0.4333012754802638,1.5600671179986585,-0.3096856529528237,0.725062634584738,-0.26515209112340465,2017,6
ERIS Lifesciences Ltd,0.12487334378352394,-0.6753943449938317,-0.5423778257173809,-0.3756321654039478,-0.6368176749037485,0.7409795588855136,0.4362728191433504,-0.518540671943152,0.8359480992436148,0.828059973573753,0.3685717886397665,2017,6
Tejas Networks Ltd,-0.2404446601061059,-0.715275476354867,-0.5421579951859249,-0.3880287916469674,-0.6630831714856049,-0.32366023990224846,-0.41648630679969667,-0.5652544820036843,-0.0938110222871461,-0.10073757367606313,0.13166530494068474,2017,6
PSP Projects Ltd,-0.4544568381704104,-0.6168387156145335,-0.4695406429616021,-0.2861345710640991,-0.5382754926923861,-0.46827894089364963,-0.5558103330101101,-0.7295366059749527,-0.005366987445782374,-0.011815433745032442,0.5156597471011529,2017,5
IndiGrid Infrastructure Fund,0.3175945278318029,-0.7314178390486195,-0.5339509886782315,-0.48175938031370086,-0.6729560177185014,-0.8067482410862907,-0.793622032920988,-0.5652544820036843,-0.42595003417713767,-0.4324154997130362,-0.09849225565122793,2017,6
Housing & Urban Development Corporation Ltd,-0.07640060035872158,0.1280838451648068,1.8750985287050563,-0.15551646040594147,0.7833819416925223,-0.9298279866108875,-0.8573988069879962,0.13764727743063526,-0.38161627183644103,-0.38915496143187833,0.6517180369416805,2017,5
IRB InvIT Fund,1.3716975889788876,-0.578381910373535,-0.502515222680013,-0.48175938031370086,-0.5384617728099879,-0.8005942538100609,-0.7858150831764389,-0.526692075040963,-0.5043287488156845,-0.5109054332834432,-0.46844893774878466,2017,5
S Chand & Company Ltd,-0.2586599937163295,-0.04884911063534244,0.9539353250602906,-0.298228840569484,0.4100765860184763,0.9471381326392132,0.6644759655224757,-0.3921939239270812,-0.40259948459478045,-0.4079743305252892,-0.6002650473505201,2017,5
Shankara Building Products Ltd,-0.40395843357662786,0.06747085583434413,0.11879913605866857,-0.017641788044552867,0.08203729892167244,0.3009694686350801,0.27532954748649363,0.014122168948422048,0.354286106972304,0.3469365516564164,0.21523625564488633,2017,4
CL Educate Ltd,-0.44412761904895487,-0.691694966145366,-0.5441364699690296,-0.43247523207925714,-0.6627106112504014,0.43020320143590673,-0.077784794805416,-1.2148586057984703,-0.4684876003961146,-0.4754359316573226,-0.6255638676836794,2017,3
Avenue Supermarts Ltd (DMart),0.17367483229134675,1.5392745132058898,1.4895157765311038,-0.25468947035009815,1.2501999164026816,-0.19442650710142184,0.41801656743302035,2.636992873420999,2.952852141405951,2.9414925097743954,4.761195164809245,2017,3
Music Broadcast Ltd,-0.34959272692087023,-0.11990715817940957,0.2539949129041535,-0.18393799374359612,0.04086939293167035,-0.08980872340551459,-0.02493775038077646,0.2539615293263232,-0.5497634055535643,-0.5563186490675869,-0.697758062292939,2017,3
BSE Ltd (Bombay Stock Exchange),-0.06365479091842165,0.020309835415341974,0.619646363559422,-0.28583221432646444,0.25602292876177163,1.3656092674228422,1.5724842742731007,0.5201361920202292,-0.3096856529528237,1.3937173851275722,-0.26515209112340465,2017,2
Laurus Labs Ltd,-0.030670984497580215,-0.5826548887336461,-0.5194421736021307,-0.43126580512871865,-0.6129738198507155,0.20250567221540272,0.1432119364248948,-0.11097051705260093,0.12367770166763457,0.11175653445521276,0.03316959285091515,2016,12
Sheela Foam Ltd,-0.34146040808927325,-0.5198262809942371,-0.5211275410099606,-0.4684556838577774,-0.6032872537354209,1.1317577509261083,1.0320031381120143,-0.006883369803629483,-0.006567210660756463,-0.013057363073678122,-0.3563396836199827,2016,12
Varun Beverages Ltd,-0.11324792108241769,-0.6712796250915026,-0.542597656248837,-0.45696612782766166,-0.6634557317208086,0.25481456406335634,-0.0009163665513948507,-0.6709092067714657,-0.1319284561144254,-0.13898899699835013,-0.2627417614422729,2016,11
PNB Housing Finance Ltd,0.6016916129017148,-0.15868048033597182,0.08575127949643886,-0.4409412207330266,-0.14764608608137084,1.2702224646412796,1.0392095532608288,-0.20941438523385714,0.07993163483220103,0.07280135118002662,-0.32471615820353356,2016,11
Endurance Technologies Ltd,-0.09460078293246332,0.09611563669286566,0.3854535707148853,-0.400425417889987,0.11854820197162905,0.3378933922924592,0.33538300705994767,0.0856037038061495,1.5400238693518409,1.5372016202304364,1.3622060963895368,2016,10
HPL Electric & Power Ltd,-0.3978980189839147,-0.6581441730956059,-0.3830006904117279,-0.38167930015664026,-0.5479620588076806,-0.492894889998569,-0.5773094715374065,-0.7508556602307661,-0.07200006938054868,-0.07846564104901729,0.41041511190421437,2016,10
ICICI Prudential Life Insurance Company Ltd,1.7595300330804469,-0.5622395476797827,-0.3364698945868591,-0.43882472356958424,-0.5028822703480403,-0.08673172976739968,-0.2435323432281491,-0.6122818075679787,-0.04820254011813214,-0.0557383343348013,0.0018545896336508733,2016,9
GNA Axles Ltd,-0.48523995654227287,-0.4775712727664734,1.0478762388358525,-0.12376900295430593,0.3242014518040376,-0.4775099218079944,-0.43690448305467106,0.06334410303905015,-0.3054227911892952,-0.3126521147873044,-0.14195532046139644,2016,9
L&T Technology Services Ltd,-0.1958589474993392,-0.6701718158870293,-0.5381277687758969,-0.42884695122764166,-0.6509749638414867,1.5317669238810478,1.1280886734295408,-0.41946977275437186,2.9058778879923115,2.895706715191658,1.168454155301439,2016,9
RBL Bank Ltd,-0.07519230519929937,0.5970036555725368,0.9056458849837732,-0.30941603986196514,0.5987783451491193,-0.42212403632192586,-0.37637059580462945,0.11319306813720215,-0.3428366458905553,-0.3501169828681158,-0.2646700251871783,2016,8
S P Apparels Ltd,-0.44406322714390734,-0.7336334574575659,-0.5423778257173809,-0.4654321164814312,-0.685809345833027,-0.2898133098829843,-0.30118366441866495,-0.13228957130841437,0.11746965055569981,0.11146675094519541,0.4645221925862609,2016,8
Dilip Buildcon Ltd,-0.28692425227309554,-0.5949990484406332,0.03790150048283359,-0.4107055469695642,-0.3078469872189355,-0.4405859981506154,-0.45732265930964544,-0.2645931138959625,-0.16371367780753135,-0.16891949381871102,0.12854151767393798,2016,8
Advanced Enzyme Technologies Ltd,-0.3787736231847842,0.7386449752873253,2.3348374468235242,-0.12890906749409453,1.4631180908215609,1.6425386948531846,1.872751572140371,0.5333038431782317,-0.30666440141168216,-0.31219674070013437,-0.5773958393359417,2016,8
LTIMindtree Ltd,-0.06632516109833587,-0.4343667137920183,-0.4668293997403105,-0.25831775120171363,-0.4803423761182203,1.0702178781638099,0.567429574851774,-0.7568124548022434,3.663467058685415,3.6415266746876775,2.061895878865923,2016,7
Quess Corp Ltd,-0.38312575841417634,0.1847403730507222,2.3283158077236603,0.548672381545098,1.9936438657515425,-0.1390406216153533,0.16483118187133824,1.2346380250937414,-0.3277717751922603,-0.334427275682892,-0.3710330533561621,2016,7
Mahanagar Gas Ltd,-0.14113340372713915,0.4032953032475076,0.8583823207207176,-0.27555208524688724,0.5041480454073951,0.1809667167485983,0.26331885557180285,0.32105384713138313,0.5657737148522144,0.556491427043231,0.5347495581757169,2016,7
Parag Milk Foods Ltd,-0.25034965020607153,-0.7312595805908376,-0.5231060157930653,-0.41765975193516053,-0.6640145720736141,-0.4528939727030751,-0.5156946220150428,-0.5549084703795397,-0.3736285794057516,-0.3797411371207441,-0.3107940939653163,2016,5
Ujjivan Financial Services Ltd,-0.20036638085266958,-0.2139126821018502,0.44685956583494835,-0.360211971784582,0.05968368480945407,-0.46827894089364963,-0.4885504582878415,-0.3113069239564949,-0.06798552966149751,-0.07515382950596214,0.37674762691816555,2016,5
Thyrocare Technologies Ltd,-0.35312291842112564,0.40867609081209183,1.1052520075458878,-0.217801948358674,0.6719864313666342,0.25789155770147126,0.5563797382902584,0.9531011027154992,0.5583240535178927,0.5555806788688907,0.4573490514552127,2016,5
Equitas Holdings Ltd,0.28984161675629705,-0.5131794257673978,-0.12587224545194095,-0.4394294370448535,-0.3775157512020159,-0.7759783047051415,-0.6879279440717089,0.40382194012454126,-0.45739588240945783,-0.463629323506331,-0.28703788462808133,2016,4
Infibeam Avenues Ltd,-0.3641869628119476,-0.7358490758665123,-0.529334547517654,-0.4421506476835651,-0.6774267405409451,0.2148136467678624,0.06634350817087366,-0.37651814873898304,-0.5441513273483752,-0.5507465261463966,-0.6939401000780262,2016,4
Bharat Wire Ropes Ltd,-0.5081218093888856,-0.7334751989997841,-0.5308733612378466,-0.418869178885699,-0.6755639393649269,-0.9759828911826113,-0.9200946187826821,-0.4015993890399401,-0.41319455849248243,-0.4185307298187775,0.7777879205835978,2016,4
Healthcare Global Enterprises Ltd,-0.288568139731369,-0.7121103071992293,-0.5425243794050183,-0.45666377109002704,-0.6690441352488632,-0.4436629917887303,-0.5298672384743779,-0.6831363114181822,-0.011161168483588139,-0.019680986159788416,0.4583903138774616,2016,3
Quick Heal Technologies Ltd,-0.3637134929218919,-0.6807751325584158,-0.27682254371844456,-0.36625910653727445,-0.4969213065847821,-0.1267326470628936,-0.3013037713378119,-0.7220122338846655,-0.31870802056883557,-0.3251956010066258,-0.36204734430490276,2016,2
Team Lease Services Ltd,-0.3741563448169608,-0.3226362425980064,0.8117049712082114,-0.16065652494573007,0.5317175028124642,1.5009969874998985,1.0320031381120143,-0.5282596525597728,0.8753485303006939,0.8764952173909345,0.07751965898374015,2016,2
Precision Camshafts Ltd,-0.3792660318704421,-0.7079955872969003,-0.5403260740904576,-0.42098567604914144,-0.6625243311327996,-0.5421267882084078,-0.6420471009575901,-0.9511920671346601,-0.412532366373876,-0.41901094249252047,-0.34642840797116875,2016,2
Narayana Hrudayalaya Ltd,-0.3024161870757186,-0.36283389087460555,-0.5191490662268559,-0.4246139569007569,-0.5360401312811642,-0.34519919536905286,-0.33481360177979924,-0.05108905583406618,0.9307657332265648,0.9252616423624217,2.0645954481087907,2016,1
Dr Lal Pathlabs Ltd,-0.2952838366519193,0.25643145442591686,-0.0966347847682832,-0.35356012355662025,-0.07574196068706865,0.5778988960654229,0.6884973493518574,0.3865785874176333,2.1292920808966875,2.122233129311128,1.5678747074211508,2015,12
Alkem Laboratories Ltd,-0.02413710001481132,0.15562081681885498,0.4066305785784871,-0.38591229448352504,0.12693080726371084,2.116395715122882,2.281115097239858,0.4201247463201633,3.5385196833058745,3.543000281281787,1.1097192416316193,2015,12
S H Kelkar & Company Ltd,-0.34215356800831476,-0.6753943449938317,-0.5373217234938913,-0.4675486136448735,-0.6638282919560122,-0.5605887500370972,-0.5005611502025323,0.16617718827297373,-0.36290934448581097,-0.3728856872266199,-0.20593511151735877,2015,11
Interglobe Aviation Ltd,0.6049112081540937,-0.46775924838399635,-0.5195154504459494,-0.4539425604513154,-0.5835415612696282,1.2394525282601305,1.0223945845802618,-0.19217103252694917,4.335302350018993,4.337835051615023,2.271960931235921,2015,11
Coffee Day Enterprises Ltd,-0.09904382438074617,-0.5323286991590062,-0.44894984984854985,-0.3269527306447733,-0.48350913811745116,-0.10519369159608918,-0.2819665573551597,-0.7085310672229012,-0.526983996673505,-0.533591342353371,-0.6652861008287314,2015,11
Sadbhav Infrastructure Project Ltd,-0.3484071583161707,-0.7013487320700611,-0.5335113276153194,-0.430963448391084,-0.6563770872519394,-0.797517260171946,-0.7677990453044027,-0.3294908231746887,-0.5536537842503767,-0.560226586688392,-0.6939015348031281,2015,9
Madhyam Agrivet Industries Ltd,-0.39730334080200475,-0.7355325589509485,-0.5352699718669679,-0.47147925123412365,-0.6837602645394069,-0.760593336514567,-0.7575899571769156,-0.5652544820036843,-0.4740748463968559,-0.4807679482416413,-0.3728841865512713,2015,9
Shree Pushkar Chemicals Ltd,-0.5081218093888856,-0.7341082328309115,-0.5303604233311157,-0.43519644271796876,-0.6731422978361031,-0.914443018420313,-0.8897075682385144,-0.8063479043966335,-0.22616667199359491,-0.2339137953511683,1.6613954990490643,2015,9
Pennar Engineered Building Systems Ltd,-0.4754751135297638,-0.7146424425237394,-0.5351234181793306,-0.4693627540706813,-0.6766816200705378,-0.566742737313327,-0.6735151137740799,-1.0584143694212513,-0.5037907177193168,-0.5111952167934605,-0.5690657399579503,2015,9
Navkar Corporation Ltd,-0.30737057600526163,-0.6470660810508739,-0.5390803677455398,-0.4327775888168917,-0.6450140000782285,-0.6375135909899702,-0.6687108370082036,-0.6260764897335052,-0.45772697846876104,-0.4643165244015149,-0.41006111155304803,2015,9
Power Mech Projects Ltd,-0.43114696854318735,-0.3137737689622207,0.43051882966338034,-0.3783533760426594,0.011995974703388274,0.8548283234957655,0.4074471585480925,-0.7612016718549108,2.0201131553414613,2.0195669714764186,1.168454155301439,2015,8
Syngene International Ltd,-0.3263093716074903,0.06509697896761586,0.11557495493064608,-0.3372328597243505,-0.10107605668091607,-0.34519919536905286,-0.3252050482480466,-0.0009265752321521581,-0.02279091756661253,-0.028871263191766472,0.28750758080394195,2015,8
Manpasand Beverages Ltd,-0.38312575841417634,-0.718124128594941,-0.5428907636241118,-0.44668599874808446,-0.6720246171304923,-0.12980964070100853,-0.33481360177979924,-0.8492995284120223,-0.5515596016752841,-0.5583885312819964,-0.6999948482370293,2015,7
PNC Infratech Ltd,-0.3496268167529542,-0.6780847387761237,-0.5409122888410072,-0.4732933916599314,-0.6690441352488632,0.04865599030965677,-0.11862114731536473,-0.5404867572064894,-0.3055469522115339,-0.3118655595458288,-0.39791304996014387,2015,5
UFO Moviez India Ltd,-0.30737057600526163,-0.6784012556916874,-0.5371018929624353,-0.45091899307496924,-0.6601026896039759,0.8086734189240418,0.4074471585480925,-0.6906606835084693,-0.49252517430152587,-0.4989415140841565,-0.6596170054187095,2015,5
MEP Infrastructure Developers Ltd,-0.4119127277295639,-0.733316940542002,-0.5346104802725997,-0.4524307767631423,-0.6774267405409451,-0.9205970056965428,-0.8825011530896999,-0.5652544820036843,-0.5552761549409624,-0.5618990515176349,-0.6972952789941617,2015,5
VRL Logistics Ltd,-0.35741444950459067,0.17192143797038933,1.2925476203464623,-0.24229284410707858,0.6852123197163635,-0.48366390908422424,-0.3420200169286137,0.7041697927285012,-0.08069134093725731,-0.08790430394672444,0.3743180145995847,2015,4
Inox Wind Ltd,-0.1480839417131571,-0.1847931258699831,-0.28642181025869307,-0.41675268172225666,-0.351622814855363,-0.11442467251043395,-0.07298051803953969,0.15833930067892465,-0.44071691842205984,-0.447028868146767,-0.5412216114815157,2015,4
Imagicaaworld Entertainment Ltd,-0.39275045433922895,-0.7309430636752738,-0.5405459046219137,-0.44033650725775736,-0.6774267405409451,-0.5605887500370972,-0.6303967298003399,-0.7749963540204372,-0.5064560409967075,-0.5130829493730019,-0.577511535160636,2015,4
Ortel Communications Ltd,-0.4684601836386983,-0.7334751989997841,-0.5450157920948538,-0.46996746754595053,-0.6841328247746106,-0.5575117563989823,-0.599048823902997,-0.5652544820036843,-0.5554748125765443,-0.5618659334022043,-0.7043912895754136,2015,3
Monte Carlo Fashions Ltd,-0.4019016803742258,-0.5285304961722408,-0.533144943396226,-0.27131909092000245,-0.5522465015125225,0.8702132916863402,0.3714150828040201,-0.8568239005023094,-0.10171594070300964,-0.11125257532526327,-0.37878467361068197,2014,12
Shemaroo Entertainment Ltd,-0.4891830137866569,-0.6594102407578611,-0.482364090629873,-0.2462234816963287,-0.5604428266870025,-0.5913586864182464,-0.6014509622859351,-0.3809073657916506,-0.4606240689876639,-0.46619597745219865,-0.4442299451127724,2014,10
Sharda Cropchem Ltd,-0.40136003082000205,-0.24208268758702603,1.2961381856935779,-0.3048806887974458,0.4190180316633636,-0.6344365973518553,-0.4234525081102174,1.4061310056515348,0.24928726916578098,0.24335964564736673,1.6995751211981918,2014,9
Snowman Logistics Ltd,-0.4598657581944069,-0.48073644192211107,1.079531835365527,0.7657645191667581,0.41491986907612355,-0.9698289039063814,-0.853675492494442,1.3023573739063252,-0.5122502220345133,-0.5188372219290602,-0.26733102915514784,2014,9
Wonderla Holidays Ltd,-0.4659829891739268,-0.485009420282222,0.6197196404032406,-0.25348004339955965,0.010878293997777448,-0.7298234001334177,-0.638083572625742,0.4317248199593559,-0.06839939973562649,-0.07507103421738574,1.112418810874487,2014,5
Engineers India Ltd,-0.34595647816524233,-0.37865973665279423,-0.5028083300552878,-0.39135471576094827,-0.4492335964787164,-0.6528985591805448,-0.6737553276123737,-0.5674490905300181,-0.39026615638573675,-0.39677212798090516,-0.1906246973828096,2014,2
Power Grid Corporation of India Ltd,2.1011290893578454,1.0847562224563114,-0.2500764957246223,-0.27706386893506035,0.5093638887002458,-0.83751817746744,-0.8005882342315087,-0.31789074953549606,-0.3201151788208741,-0.32627193975811875,0.5170480969974849,2013,12
Just Dial Ltd,-0.18648803143535642,-0.5893017439604853,-0.3819748145982662,-0.3750274519286786,-0.4814600568238311,0.5163590233031244,0.3834257747187109,-0.210354931745143,0.12794056343116308,0.121857559661531,-0.10558826623247995,2013,6
Repco Home Finance Ltd,-0.43227950852020064,-0.695809686047695,-0.543110594155568,-0.46633918669433505,-0.6673676141904469,-0.5852046991420166,-0.6374830380300075,-0.692855292034803,-0.23502349157995514,-0.2412411783901778,0.16379017893080933,2013,4
V-Mart Retail Ltd,-0.4988721016167571,-0.7254040176529077,-0.535489802398424,-0.4578731980405656,-0.6757502194825287,-0.46827894089364963,-0.5149739805001613,-0.4755890479277632,0.06718443654902836,0.06050625082643436,0.6766312045258587,2013,2
Indus Towers Ltd,1.045904851511109,-0.7045139012256988,-0.54355025521848,-0.476014602298643,-0.6738874183065106,-0.43750900451250047,-0.5534081946271718,-0.8502400749233081,-0.2767829820595695,-0.2828044132555199,-0.1147282363833317,2012,12
PC Jeweller Ltd,-0.30687437956048325,-0.6334558536816317,-0.4128976426897538,-0.430963448391084,-0.5705019530375007,-0.6990534637522686,-0.7083461203266832,-0.5536544083644918,-0.5454839889870706,-0.5520712507636186,-0.6688726713942555,2012,12
CARE Ratings Ltd,-0.33010470624617694,-0.02463556659471388,0.26740457532297396,-0.29490291645550315,0.0652720883375086,1.1932976236884068,1.2457934541935107,0.26650214947680173,0.7996930807499156,0.7978396932433749,0.13517474495641266,2012,12
Tara Jewels Ltd,-0.4666458470200048,-0.7258787930262535,-0.5229594621054279,-0.4197762490986029,-0.6612203703095868,-0.40673906813135124,-0.4525183825437691,-0.4015993890399401,-0.5560211210743945,-0.5628180792208326,-0.7061267269458286,2012,12
VKS Projects Ltd,-0.5138034480695542,-0.7312595805908376,-0.5428907636241118,-0.4475930689609884,-0.6789169814817596,-0.9452129548014622,-0.8997965494468546,-0.5197947339581999,-0.5566088165796577,-0.5631906580194264,-0.7071294240931795,2012,7
Speciality Restaurants Ltd,-0.4679374728800768,-0.6753943449938317,-0.5296276548929287,-0.4651297597437965,-0.650788683723885,-0.6528985591805448,-0.6663086986252654,-0.502551381251292,-0.4539193737867743,-0.46064869311758133,-0.3883488617854129,2012,5
Tribhovandas Bhimji Zaveri Ltd,-0.45888094082309105,-0.7290439621818912,-0.5316794065198521,-0.46119912215454645,-0.6766816200705378,-0.7452083683239924,-0.7575899571769156,-0.6959904470724227,-0.3973433346533424,-0.4036027392884564,-0.08888950220159886,2012,5
